id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,label,cate
38,0,192.168.137.5,f0:18:98:0c:aa:af,f0:18:98,49998,192.168.137.111,70:ee:50:68:0e:32,70:ee:50,80,6,4,0,0,1.63821E+12,1.63821E+12,48215,49,30522,1.63821E+12,1.63821E+12,48215,30,28996,1.63821E+12,1.63821E+12,20026,19,1526,66,622.8979592,690.1522853,1510,66,966.5333333,687.9829455,1510,66,80.31578947,5.385707749,86,0,1004.479167,2549.161539,13817,0,1662.586207,3136.953441,13817,0,1112.555556,3404.556034,14227,2,0,0,0,48,9,0,0,1,0,0,0,29,9,0,0,1,0,0,0,19,0,0,0,HTTP,Web,1,1,,,,,,Attack,TCPFlood
39,0,192.168.137.5,f0:18:98:0c:aa:af,f0:18:98,50012,192.168.137.111,70:ee:50:68:0e:32,70:ee:50,80,6,4,0,0,1.63821E+12,1.63821E+12,41349,190,195456,1.63821E+12,1.63821E+12,41349,137,190998,1.63821E+12,1.63821E+12,35942,53,4458,66,1028.715789,675.5870136,1510,66,1394.145985,389.8607319,1510,66,84.11320755,11.38430157,102,0,218.7777778,790.0377808,6171,0,304.0367647,937.2981138,6171,0,691.1923077,1626.569951,7958,4,0,0,0,189,8,0,0,1,0,0,0,136,8,0,0,3,0,0,0,53,0,0,0,HTTP,Web,1,1,,,,,,Attack,TCPFlood
40,0,192.168.137.5,f0:18:98:0c:aa:af,f0:18:98,50019,192.168.137.111,70:ee:50:68:0e:32,70:ee:50,80,6,4,0,0,1.63821E+12,1.63821E+12,34211,65,47970,1.63821E+12,1.63821E+12,31552,44,46188,1.63821E+12,1.63821E+12,30028,21,1782,66,738,710.9268598,1510,66,1049.727273,666.6662065,1510,66,84.85714286,8.498739402,94,0,534.546875,1415.177872,6015,0,733.7674419,1653.268751,6015,0,1501.4,2536.54484,8616,4,0,0,0,64,8,0,0,1,0,0,0,43,8,0,0,3,0,0,0,21,0,0,0,HTTP,Web,1,1,,,,,,Attack,TCPFlood
41,0,192.168.137.5,f0:18:98:0c:aa:af,f0:18:98,50033,192.168.137.111,70:ee:50:68:0e:32,70:ee:50,80,6,4,0,0,1.63821E+12,1.63821E+12,26220,69,68226,1.63821E+12,1.63821E+12,26220,57,67322,1.63821E+12,1.63821E+12,4508,12,904,66,988.7826087,680.1596022,1510,66,1181.087719,587.6291433,1510,74,75.33333333,3.113995777,82,0,385.5882353,2254.18811,18145,0,468.2142857,2480.048758,18145,0,409.8181818,822.0258899,2644,5,0,0,0,67,10,0,0,2,0,0,0,55,10,0,0,3,0,0,0,12,0,0,0,HTTP,Web,1,1,,,,,,Attack,TCPFlood
42,0,192.168.137.5,f0:18:98:0c:aa:af,f0:18:98,50040,192.168.137.111,70:ee:50:68:0e:32,70:ee:50,80,6,4,0,0,1.63821E+12,1.63821E+12,16329,49,41530,1.63821E+12,1.63821E+12,16329,39,40806,1.63821E+12,1.63821E+12,14833,10,724,66,847.5510204,685.7214285,1510,66,1046.307692,628.7132287,1510,66,72.4,6.310485102,82,0,340.1875,1133.123337,6334,0,429.7105263,1261.850912,6334,0,1648.111111,4110.786587,12443,3,0,0,0,48,11,0,0,1,0,0,0,38,11,0,0,2,0,0,0,10,0,0,0,HTTP,Web,1,1,,,,,,Attack,TCPFlood
43,0,192.168.137.5,f0:18:98:0c:aa:af,f0:18:98,50047,192.168.137.111,70:ee:50:68:0e:32,70:ee:50,80,6,4,0,0,1.63821E+12,1.63821E+12,13493,85,59346,1.63821E+12,1.63821E+12,13493,57,57058,1.63821E+12,1.63821E+12,10065,28,2288,66,698.1882353,697.7618384,1510,66,1001.017544,668.5093356,1510,66,81.71428571,9.038424735,94,0,160.6309524,692.8204409,4402,0,240.9464286,839.7528299,4405,0,372.7777778,1009.868664,4402,4,0,0,0,84,8,0,0,1,0,0,0,56,8,0,0,3,0,0,0,28,0,0,0,HTTP,Web,1,1,,,,,,Attack,TCPFlood
44,0,192.168.137.5,f0:18:98:0c:aa:af,f0:18:98,50054,192.168.137.111,70:ee:50:68:0e:32,70:ee:50,80,6,4,0,0,1.63821E+12,1.63821E+12,10634,32,22416,1.63821E+12,1.63821E+12,10634,26,21944,1.63821E+12,1.63821E+12,8118,6,472,66,700.5,698.8955342,1510,66,844,701.0431085,1510,74,78.66666667,4.676180778,86,0,343.0322581,747.6366089,2516,0,425.36,813.9022198,2516,430,1623.6,1004.843918,3005,4,0,0,0,31,9,0,0,1,0,0,0,25,9,0,0,3,0,0,0,6,0,0,0,HTTP,Web,1,1,,,,,,Attack,TCPFlood
45,0,192.168.137.5,f0:18:98:0c:aa:af,f0:18:98,50068,192.168.137.111,70:ee:50:68:0e:32,70:ee:50,80,6,4,0,0,1.63821E+12,1.63821E+12,4469,17,11386,1.63821E+12,1.63821E+12,4469,17,11386,0,0,0,0,0,66,669.7647059,724.6495299,1510,66,669.7647059,724.6495299,1510,0,0,0,0,0,279.3125,1115.384043,4462,0,279.3125,1115.384043,4462,0,0,0,0,1,0,0,0,16,8,0,0,1,0,0,0,16,8,0,0,0,0,0,0,0,0,0,0,HTTP,Web,1,1,,,,,,Attack,TCPFlood
46,0,192.168.137.5,f0:18:98:0c:aa:af,f0:18:98,50075,192.168.137.111,70:ee:50:68:0e:32,70:ee:50,80,6,4,0,0,1.63821E+12,1.63821E+12,3901,18,12248,1.63821E+12,1.63821E+12,3901,17,12174,1.63821E+12,1.63821E+12,0,1,74,66,680.4444444,653.9669197,1510,66,716.1176471,655.7928296,1510,74,74,0,74,0,229.4705882,945.3584715,3898,0,243.8125,974.4500821,3898,0,0,0,0,2,0,0,0,17,10,0,0,1,0,0,0,16,10,0,0,1,0,0,0,1,0,0,0,HTTP,Web,1,1,,,,,,Attack,TCPFlood
47,0,192.168.137.5,f0:18:98:0c:aa:af,f0:18:98,50082,192.168.137.111,70:ee:50:68:0e:32,70:ee:50,80,6,4,0,0,1.63821E+12,1.63821E+12,0,1,78,1.63821E+12,1.63821E+12,0,1,78,0,0,0,0,0,78,78,0,78,78,78,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HTTP,Web,1,1,,,,,,Attack,TCPFlood
48,0,192.168.137.5,f0:18:98:0c:aa:af,f0:18:98,49716,192.168.137.111,70:ee:50:68:0e:32,70:ee:50,80,6,4,0,0,1.63821E+12,1.63821E+12,79221,382,361600,1.63821E+12,1.63821E+12,77302,274,353260,1.63821E+12,1.63821E+12,78628,108,8340,54,946.5968586,620.8515529,1510,66,1289.270073,347.8979157,1510,54,77.22222222,11.77303535,102,0,207.9291339,1106.532278,17348,0,283.1575092,1296.400515,17348,0,734.8411215,2751.859081,26550,2,0,0,0,368,8,13,2,1,0,0,0,273,8,0,0,1,0,0,0,95,0,13,2,HTTP,Web,1,1,,,,,,Attack,TCPFlood
49,0,192.168.137.5,f0:18:98:0c:aa:af,f0:18:98,49723,192.168.137.111,70:ee:50:68:0e:32,70:ee:50,80,6,4,0,0,1.63821E+12,1.63821E+12,73406,139,144086,1.63821E+12,1.63821E+12,71996,110,141840,1.63821E+12,1.63821E+12,68999,29,2246,62,1036.589928,670.3063307,1510,66,1289.454545,509.4574131,1510,62,77.44827586,8.797670986,94,0,531.9275362,1310.246066,9977,0,660.5137615,1445.996399,9977,0,2464.25,4382.009083,22587,8,0,0,0,134,9,1,1,4,0,0,0,106,9,0,0,4,0,0,0,28,0,1,1,HTTP,Web,1,1,,,,,,Attack,TCPFlood
50,0,192.168.137.5,f0:18:98:0c:aa:af,f0:18:98,49730,192.168.137.111,70:ee:50:68:0e:32,70:ee:50,80,6,4,0,0,1.63821E+12,1.63821E+12,76959,408,421332,1.63821E+12,1.63821E+12,75367,296,412916,1.63821E+12,1.63821E+12,74036,112,8416,54,1032.676471,667.2625903,1510,66,1394.986486,366.6434094,1510,54,75.14285714,10.10829393,102,0,189.0884521,610.7127041,5057,0,255.4813559,716.7936345,5091,0,666.990991,1374.2183,8506,6,0,0,0,396,21,10,1,2,0,0,0,294,21,0,0,4,0,0,0,102,0,10,1,HTTP,Web,1,1,,,,,,Attack,TCPFlood
51,0,192.168.137.5,f0:18:98:0c:aa:af,f0:18:98,49737,192.168.137.111,70:ee:50:68:0e:32,70:ee:50,80,6,4,0,0,1.63821E+12,1.63821E+12,77893,530,494772,1.63821E+12,1.63821E+12,75894,353,480722,1.63821E+12,1.63821E+12,75190,177,14050,54,933.5320755,686.2282711,1510,66,1361.818697,396.0327853,1510,54,79.37853107,9.732688133,102,0,147.2457467,604.4083822,7875,0,215.6079545,743.666745,7875,0,427.2159091,1347.962822,14269,5,0,0,0,522,31,6,1,2,0,0,0,351,31,0,0,3,0,0,0,171,0,6,1,HTTP,Web,1,1,,,,,,Attack,TCPFlood
52,0,192.168.137.5,f0:18:98:0c:aa:af,f0:18:98,49744,192.168.137.111,70:ee:50:68:0e:32,70:ee:50,80,6,4,0,0,1.63821E+12,1.63821E+12,83084,620,660688,1.63821E+12,1.63821E+12,83084,437,645482,1.63821E+12,1.63821E+12,62460,183,15206,66,1065.625806,661.235864,1510,66,1477.075515,214.0895514,1510,66,83.09289617,10.58441233,102,0,134.2229402,780.1491344,14851,0,190.559633,932.5463268,14851,0,343.1868132,1025.120733,9312,2,0,0,0,619,8,0,1,1,0,0,0,436,8,0,0,1,0,0,0,183,0,0,1,HTTP,Web,1,1,,,,,,Attack,TCPFlood
53,0,192.168.137.5,f0:18:98:0c:aa:af,f0:18:98,49751,192.168.137.111,70:ee:50:68:0e:32,70:ee:50,80,6,4,0,0,1.63821E+12,1.63821E+12,78081,468,399584,1.63821E+12,1.63821E+12,75793,285,384662,1.63821E+12,1.63821E+12,74802,183,14922,54,853.8119658,689.875462,1510,66,1349.691228,389.2259058,1510,54,81.54098361,7.870323528,94,0,167.1970021,863.4562546,12866,0,266.8767606,1112.058771,12866,0,411,2056.78956,24061,4,0,0,0,460,30,6,1,2,0,0,0,283,30,0,0,2,0,0,0,177,0,6,1,HTTP,Web,1,1,,,,,,Attack,TCPFlood
54,0,192.168.137.5,f0:18:98:0c:aa:af,f0:18:98,49758,192.168.137.111,70:ee:50:68:0e:32,70:ee:50,80,6,4,0,0,1.63821E+12,1.63821E+12,75961,206,208836,1.63821E+12,1.63821E+12,74235,148,204344,1.63821E+12,1.63821E+12,71830,58,4492,54,1013.76699,680.7598223,1510,66,1380.702703,405.9334663,1510,54,77.44827586,10.12062756,102,0,370.5414634,1174.932082,10185,0,505,1391.19419,10185,0,1260.175439,2967.266076,17595,5,0,0,0,202,8,1,1,3,0,0,0,145,8,0,0,2,0,0,0,57,0,1,1,HTTP,Web,1,1,,,,,,Attack,TCPFlood
55,0,192.168.137.5,f0:18:98:0c:aa:af,f0:18:98,49765,192.168.137.111,70:ee:50:68:0e:32,70:ee:50,80,6,4,0,0,1.63821E+12,1.63821E+12,75531,307,300198,1.63821E+12,1.63821E+12,73792,232,294396,1.63821E+12,1.63821E+12,68774,75,5802,62,977.8436482,592.0173788,1510,66,1268.948276,340.4082053,1510,62,77.36,8.293012363,94,0,246.8333333,747.6568392,5611,0,319.4458874,842.9995747,5611,0,929.3783784,2011.330199,9635,8,0,0,0,299,9,2,0,6,0,0,0,226,9,0,0,2,0,0,0,73,0,2,0,HTTP,Web,1,1,,,,,,Attack,TCPFlood
56,0,192.168.137.5,f0:18:98:0c:aa:af,f0:18:98,49772,192.168.137.111,70:ee:50:68:0e:32,70:ee:50,80,6,4,0,0,1.63821E+12,1.63821E+12,80737,355,363186,1.63821E+12,1.63821E+12,79015,248,354372,1.63821E+12,1.63821E+12,77016,107,8814,54,1023.059155,674.4192768,1510,66,1428.919355,321.1242295,1510,54,82.37383178,9.070503059,102,0,228.0706215,922.5553919,7026,0,319.8987854,1090.892326,7026,0,726.5660377,2425.021775,13396,6,0,0,0,351,10,1,0,3,0,0,0,245,10,0,0,3,0,0,0,106,0,1,0,HTTP,Web,1,1,,,,,,Attack,TCPFlood
57,0,192.168.137.5,f0:18:98:0c:aa:af,f0:18:98,49779,192.168.137.111,70:ee:50:68:0e:32,70:ee:50,80,6,4,0,0,1.63821E+12,1.63821E+12,75945,367,370474,1.63821E+12,1.63821E+12,71497,252,361236,1.63821E+12,1.63821E+12,75559,115,9238,54,1009.46594,681.5317514,1510,66,1433.47619,318.1781484,1510,54,80.33043478,7.677401035,94,0,207.5,692.7118982,5084,0,284.8486056,801.376162,5084,0,662.7982456,1509.36536,8972,3,0,0,0,365,10,1,1,1,0,0,0,251,10,0,0,2,0,0,0,114,0,1,1,HTTP,Web,1,1,,,,,,Attack,TCPFlood
58,0,192.168.137.5,f0:18:98:0c:aa:af,f0:18:98,49786,192.168.137.111,70:ee:50:68:0e:32,70:ee:50,80,6,4,0,0,1.63821E+12,1.63821E+12,87652,78,68700,1.63821E+12,1.63821E+12,83597,59,67262,1.63821E+12,1.63821E+12,84168,19,1438,62,880.7692308,696.3761658,1510,66,1140.033898,602.5583951,1510,62,75.68421053,7.341303484,86,0,1138.337662,2799.920021,15477,0,1441.327586,3147.662025,15477,0,4676,9083.643128,31605,6,0,0,0,74,8,1,0,3,0,0,0,56,8,0,0,3,0,0,0,18,0,1,0,HTTP,Web,1,1,,,,,,Attack,TCPFlood
59,0,192.168.137.5,f0:18:98:0c:aa:af,f0:18:98,49793,192.168.137.111,70:ee:50:68:0e:32,70:ee:50,80,6,4,0,0,1.63821E+12,1.63821E+12,76667,205,176954,1.63821E+12,1.63821E+12,75452,148,172636,1.63821E+12,1.63821E+12,72147,57,4318,54,863.1902439,606.1644667,1510,66,1166.459459,420.5363659,1510,54,75.75438596,9.165698286,86,0,375.8186275,1154.280358,8240,0,513.2789116,1333.893553,8240,0,1288.339286,2959.922777,13941,8,0,0,0,198,8,3,1,4,0,0,0,144,8,0,0,4,0,0,0,54,0,3,1,HTTP,Web,1,1,,,,,,Attack,TCPFlood
60,0,192.168.137.5,f0:18:98:0c:aa:af,f0:18:98,49800,192.168.137.111,70:ee:50:68:0e:32,70:ee:50,80,6,4,0,0,1.63821E+12,1.63821E+12,77827,209,213642,1.63821E+12,1.63821E+12,76102,155,209686,1.63821E+12,1.63821E+12,76680,54,3956,54,1022.210526,675.5963987,1510,66,1352.812903,436.6627095,1510,54,73.25925926,9.769388435,94,0,374.1682692,1101.82786,7900,0,494.1688312,1253.920846,7900,0,1446.792453,2524.446225,10539,3,0,0,0,198,14,10,1,1,0,0,0,154,14,0,0,2,0,0,0,44,0,10,1,HTTP,Web,1,1,,,,,,Attack,TCPFlood
61,0,192.168.137.5,f0:18:98:0c:aa:af,f0:18:98,49807,192.168.137.111,70:ee:50:68:0e:32,70:ee:50,80,6,4,0,0,1.63821E+12,1.63821E+12,74628,1035,1196626,1.63821E+12,1.63821E+12,73085,803,1177562,1.63821E+12,1.63821E+12,70708,232,19064,54,1156.160386,602.5703177,1510,66,1466.4533,195.0027399,1510,54,82.17241379,10.30636828,102,0,72.17408124,506.3086029,10821,0,91.12842893,583.5470361,10821,0,306.0952381,1401.661672,17782,4,0,0,0,1022,13,10,1,3,0,0,0,800,13,0,0,1,0,0,0,222,0,10,1,HTTP,Web,1,1,,,,,,Attack,TCPFlood
62,0,192.168.137.5,f0:18:98:0c:aa:af,f0:18:98,49814,192.168.137.111,70:ee:50:68:0e:32,70:ee:50,80,6,4,0,0,1.63821E+12,1.63821E+12,85714,142,132684,1.63821E+12,1.63821E+12,80812,106,129856,1.63821E+12,1.63821E+12,81283,36,2828,54,934.3943662,659.8023878,1510,66,1225.056604,498.1512647,1510,54,78.55555556,8.719254373,94,0,607.9007092,1673.863748,11497,0,769.6380952,1860.516838,11497,0,2322.371429,4385.959893,19831,6,0,0,0,137,8,1,1,4,0,0,0,102,8,0,0,2,0,0,0,35,0,1,1,HTTP,Web,1,1,,,,,,Attack,TCPFlood
63,0,192.168.137.5,f0:18:98:0c:aa:af,f0:18:98,49821,192.168.137.111,70:ee:50:68:0e:32,70:ee:50,80,6,4,0,0,1.63821E+12,1.63821E+12,96093,330,343056,1.63821E+12,1.63821E+12,96093,237,335926,1.63821E+12,1.63821E+12,62485,93,7130,66,1039.563636,671.2915129,1510,66,1417.409283,345.5985553,1510,66,76.66666667,9.237604307,94,0,292.0759878,1627.683376,19030,0,407.1737288,1910.741135,19030,0,679.1847826,2438.842447,13597,6,0,0,0,326,10,0,1,4,0,0,0,233,10,0,0,2,0,0,0,93,0,0,1,HTTP,Web,1,1,,,,,,Attack,TCPFlood
64,0,192.168.137.5,f0:18:98:0c:aa:af,f0:18:98,49828,192.168.137.111,70:ee:50:68:0e:32,70:ee:50,80,6,4,0,0,1.63821E+12,1.63821E+12,101388,161,164746,1.63821E+12,1.63821E+12,101388,122,161764,1.63821E+12,1.63821E+12,90035,39,2982,62,1023.267081,678.7838275,1510,66,1325.934426,477.4211672,1510,62,76.46153846,8.340914231,94,0,633.675,1299.218244,7523,0,837.9173554,1611.522063,10614,0,2369.342105,2880.504022,10158,6,0,0,0,156,9,2,1,3,0,0,0,119,9,0,0,3,0,0,0,37,0,2,1,HTTP,Web,1,1,,,,,,Attack,TCPFlood
65,0,192.168.137.5,f0:18:98:0c:aa:af,f0:18:98,49835,192.168.137.111,70:ee:50:68:0e:32,70:ee:50,80,6,4,0,0,1.63821E+12,1.63821E+12,113423,130,116840,1.63821E+12,1.63821E+12,113423,94,114056,1.63821E+12,1.63821E+12,80907,36,2784,66,898.7692308,641.3520788,1510,66,1213.361702,457.5090304,1510,66,77.33333333,6.23354978,86,0,879.248062,2575.150945,21461,0,1219.602151,2991.101299,21461,0,2311.628571,4162.084256,19740,3,0,0,0,129,15,0,1,1,0,0,0,93,15,0,0,2,0,0,0,36,0,0,1,HTTP,Web,1,1,,,,,,Attack,TCPFlood
66,0,192.168.137.5,f0:18:98:0c:aa:af,f0:18:98,49842,192.168.137.111,70:ee:50:68:0e:32,70:ee:50,80,6,4,0,0,1.63821E+12,1.63821E+12,83363,238,234792,1.63821E+12,1.63821E+12,82410,178,230228,1.63821E+12,1.63821E+12,82478,60,4564,62,986.5210084,613.4977378,1510,66,1293.41573,358.0906305,1510,62,76.06666667,9.183379731,94,0,351.742616,1043.834232,7732,0,465.5932203,1193.998036,7732,0,1397.932203,3048.504347,16864,3,0,0,0,236,8,1,1,1,0,0,0,177,8,0,0,2,0,0,0,59,0,1,1,HTTP,Web,1,1,,,,,,Attack,TCPFlood
67,0,192.168.137.5,f0:18:98:0c:aa:af,f0:18:98,49849,192.168.137.111,70:ee:50:68:0e:32,70:ee:50,80,6,4,0,0,1.63821E+12,1.63821E+12,107139,92,78912,1.63821E+12,1.63821E+12,104878,73,77398,1.63821E+12,1.63821E+12,98590,19,1514,62,857.7391304,674.1506153,1510,66,1060.246575,610.789284,1510,62,79.68421053,8.570314603,94,0,1177.351648,3275.122309,24736,0,1456.638889,3641.91839,24736,0,5477.222222,8137.162763,27028,12,0,0,0,84,10,1,0,7,0,0,0,66,10,0,0,5,0,0,0,18,0,1,0,HTTP,Web,1,1,,,,,,Attack,TCPFlood
68,0,192.168.137.5,f0:18:98:0c:aa:af,f0:18:98,49856,192.168.137.111,70:ee:50:68:0e:32,70:ee:50,80,6,4,0,0,1.63821E+12,1.63821E+12,88373,75,81270,1.63821E+12,1.63821E+12,87689,64,80400,1.63821E+12,1.63821E+12,82180,11,870,62,1083.6,648.6219904,1510,66,1256.25,536.3708146,1510,62,79.09090909,8.595982148,86,0,1194.22973,4101.021094,23785,0,1391.888889,4419.101208,23785,0,8218,19546.58143,63500,3,0,0,0,73,8,1,1,1,0,0,0,63,8,0,0,2,0,0,0,10,0,1,1,HTTP,Web,1,1,,,,,,Attack,TCPFlood
69,0,192.168.137.5,f0:18:98:0c:aa:af,f0:18:98,49863,192.168.137.111,70:ee:50:68:0e:32,70:ee:50,80,6,4,0,0,1.63821E+12,1.63821E+12,95974,239,286394,1.63821E+12,1.63821E+12,91619,199,283318,1.63821E+12,1.63821E+12,91235,40,3076,54,1198.301255,592.3412964,1510,66,1423.708543,341.50785,1510,54,76.9,6.897788572,86,0,403.2521008,1389.96457,13482,0,462.7222222,1493.055501,13482,0,2339.358974,3917.007024,17837,2,0,0,0,237,8,1,2,1,0,0,0,198,8,0,0,1,0,0,0,39,0,1,2,HTTP,Web,1,1,,,,,,Attack,TCPFlood
70,0,192.168.137.5,f0:18:98:0c:aa:af,f0:18:98,49870,192.168.137.111,70:ee:50:68:0e:32,70:ee:50,80,6,4,0,0,1.63821E+12,1.63821E+12,82014,453,470918,1.63821E+12,1.63821E+12,76961,315,459790,1.63821E+12,1.63821E+12,70836,138,11128,54,1039.554084,672.0940626,1510,66,1459.650794,262.7428424,1510,54,80.63768116,8.983311396,102,0,181.4469027,917.5079955,11262,0,245.0987261,1066.543514,11262,0,517.0510949,1651.03009,13305,4,0,0,0,449,8,2,0,2,0,0,0,313,8,0,0,2,0,0,0,136,0,2,0,HTTP,Web,1,1,,,,,,Attack,TCPFlood
71,0,192.168.137.5,f0:18:98:0c:aa:af,f0:18:98,49877,192.168.137.111,70:ee:50:68:0e:32,70:ee:50,80,6,4,0,0,1.63821E+12,1.63821E+12,73944,161,184978,1.63821E+12,1.63821E+12,73944,135,183094,1.63821E+12,1.63821E+12,72680,26,1884,66,1148.931677,602.6867773,1510,66,1356.251852,406.8895064,1510,66,72.46153846,6.604427419,86,0,462.15,2039.362042,21152,0,551.8208955,2219.016621,21152,0,2907.2,9421.192644,46668,3,0,0,0,160,8,0,1,1,0,0,0,134,8,0,0,2,0,0,0,26,0,0,1,HTTP,Web,1,1,,,,,,Attack,TCPFlood
72,0,192.168.137.5,f0:18:98:0c:aa:af,f0:18:98,49884,192.168.137.111,70:ee:50:68:0e:32,70:ee:50,80,6,4,0,0,1.63821E+12,1.63821E+12,84594,390,419004,1.63821E+12,1.63821E+12,81395,286,410480,1.63821E+12,1.63821E+12,80451,104,8524,54,1074.369231,650.0264951,1510,66,1435.244755,294.2735144,1510,54,81.96153846,11.18244383,102,0,217.4652956,1118.76547,14866,0,285.5964912,1308.858016,14866,0,781.0776699,2357.794315,14907,2,0,0,0,388,10,1,2,1,0,0,0,285,10,0,0,1,0,0,0,103,0,1,2,HTTP,Web,1,1,,,,,,Attack,TCPFlood
73,0,192.168.137.5,f0:18:98:0c:aa:af,f0:18:98,49891,192.168.137.111,70:ee:50:68:0e:32,70:ee:50,80,6,4,0,0,1.63821E+12,1.63821E+12,74130,600,697596,1.63821E+12,1.63821E+12,67608,467,686966,1.63821E+12,1.63821E+12,71985,133,10630,62,1162.66,612.7685042,1510,66,1471.019272,229.6794315,1510,62,79.92481203,8.733099748,102,0,123.7562604,523.1989115,6522,0,145.0815451,528.5423471,4616,0,545.3409091,1243.269151,6741,3,0,0,0,598,10,1,1,1,0,0,0,466,10,0,0,2,0,0,0,132,0,1,1,HTTP,Web,1,1,,,,,,Attack,TCPFlood
74,0,192.168.137.5,f0:18:98:0c:aa:af,f0:18:98,49898,192.168.137.111,70:ee:50:68:0e:32,70:ee:50,80,6,4,0,0,1.63821E+12,1.63821E+12,72648,186,203492,1.63821E+12,1.63821E+12,66128,150,200624,1.63821E+12,1.63821E+12,70767,36,2868,62,1094.043011,597.4039679,1510,66,1337.493333,367.1803819,1510,62,79.66666667,10.40329618,102,0,392.6918919,1634.188346,16945,0,443.8120805,1746.475827,16945,0,2021.914286,5678.457151,31776,2,0,0,0,182,8,3,0,1,0,0,0,149,8,0,0,1,0,0,0,33,0,3,0,HTTP,Web,1,1,,,,,,Attack,TCPFlood
75,0,192.168.137.5,f0:18:98:0c:aa:af,f0:18:98,49905,192.168.137.111,70:ee:50:68:0e:32,70:ee:50,80,6,4,0,0,1.63821E+12,1.63821E+12,82611,795,876598,1.63821E+12,1.63821E+12,79389,583,858922,1.63821E+12,1.63821E+12,81298,212,17676,54,1102.638994,644.7644869,1510,66,1473.279588,225.9876279,1510,54,83.37735849,10.84090274,102,0,104.0440806,430.4739015,4322,0,136.4072165,490.8075619,4322,0,385.2985782,1037.415654,5422,2,0,0,0,788,8,6,1,1,0,0,0,582,8,0,0,1,0,0,0,206,0,6,1,HTTP,Web,1,1,,,,,,Attack,TCPFlood
76,0,192.168.137.5,f0:18:98:0c:aa:af,f0:18:98,49912,192.168.137.111,70:ee:50:68:0e:32,70:ee:50,80,6,4,0,0,1.63821E+12,1.63821E+12,74312,116,126092,1.63821E+12,1.63821E+12,74312,92,124216,1.63821E+12,1.63821E+12,72087,24,1876,66,1087,652.6026289,1510,66,1350.173913,446.939055,1510,66,78.16666667,9.020106365,94,0,646.1913043,1711.588233,11660,0,816.6153846,1973.605543,11660,0,3134.217391,5021.699078,20777,3,0,0,0,115,8,0,1,1,0,0,0,91,8,0,0,2,0,0,0,24,0,0,1,HTTP,Web,1,1,,,,,,Attack,TCPFlood
77,0,192.168.137.5,f0:18:98:0c:aa:af,f0:18:98,49919,192.168.137.111,70:ee:50:68:0e:32,70:ee:50,80,6,4,0,0,1.63821E+12,1.63821E+12,75704,116,108132,1.63821E+12,1.63821E+12,75704,84,105560,1.63821E+12,1.63821E+12,73769,32,2572,66,932.1724138,697.427899,1510,66,1256.666667,536.3024981,1510,66,80.375,6.651461154,86,0,658.2956522,2590.74441,21774,0,912.0963855,3018.34423,21774,0,2379.645161,8425.838247,46516,2,0,0,0,115,10,0,1,1,0,0,0,83,10,0,0,1,0,0,0,32,0,0,1,HTTP,Web,1,1,,,,,,Attack,TCPFlood
